@relation ev22-weka.filters.unsupervised.attribute.NumericToNominal-R4-16-weka.filters.supervised.instance.Resample-B0.0-S1-Z66.6-no-replacement

@attribute RespondentID numeric
@attribute 'Knowledge level' {Intermediate,Novice,Advanced,Expert}
@attribute 'Interest level' {Some,'A lot','Not much','Not at all'}
@attribute England {1,2,3,4,5}
@attribute France {1,2,3,4,5}
@attribute Germany {1,2,3,4,5}
@attribute Greece {1,2,3,4,5}
@attribute Italy {2,3,4,5}
@attribute Japan {1,2,3,4,5}
@attribute Mexico {1,2,3,4,5}
@attribute Spain {1,2,3,4,5}
@attribute 'United States' {1,2,3,4,5}
@attribute China {1,2,3,4,5}
@attribute India {1,2,3,4,5}
@attribute Thailand {1,2,3,4,5}
@attribute Ireland {1,2,3,4,5}
@attribute Gender {Male,Female}
@attribute Age {18-29,30-44,45-60,'> 60'}
@attribute Education {'Less than high school degree','Some college or Associate degree','Graduate degree','High school degree','Bachelor degree'}
@attribute 'Household Income' {'$100,000 - $149,999','$50,000 - $99,999','$0 - $24,999','$25,000 - $49,999','$150,000+'}

@data
3306442941,Intermediate,Some,3,4,4,4,4,4,5,5,4,4,5,5,2,Male,'> 60','Graduate degree','$150,000+'
3306830833,Novice,'Not much',3,2,3,4,5,4,4,4,5,4,2,4,3,Male,45-60,'Graduate degree','$150,000+'
3308742865,Advanced,'A lot',4,4,4,5,5,5,5,5,5,4,4,4,4,Male,'> 60','High school degree','$150,000+'
3306381357,Advanced,'A lot',3,4,3,4,4,4,5,4,4,4,5,5,4,Male,30-44,'Bachelor degree','$150,000+'
3306470599,Advanced,'A lot',3,5,3,4,5,4,5,5,4,3,5,4,3,Female,30-44,'Graduate degree','$150,000+'
3308676736,Novice,Some,5,5,5,3,5,5,5,3,5,5,3,3,4,Female,'> 60','Bachelor degree','$150,000+'
3308407623,Intermediate,Some,3,5,3,4,5,2,4,3,4,4,2,2,3,Male,45-60,'Graduate degree','$150,000+'
3308306831,Novice,'Not at all',3,4,3,4,5,4,3,4,5,3,4,4,3,Male,30-44,'Some college or Associate degree','$150,000+'
3307158081,Advanced,'A lot',1,1,3,4,3,1,4,4,1,3,4,3,2,Male,18-29,'High school degree','$150,000+'
3306434283,Novice,Some,4,4,5,5,5,5,4,4,5,5,3,4,4,Female,'> 60','Some college or Associate degree','$150,000+'
3306447836,Novice,Some,1,4,3,5,5,4,4,4,4,3,3,4,1,Female,30-44,'Bachelor degree','$150,000+'
3306412514,Intermediate,'A lot',4,5,5,5,5,4,5,3,5,4,4,5,4,Female,'> 60','Graduate degree','$150,000+'
3306504014,Novice,'Not much',4,2,4,4,5,3,4,3,5,3,2,4,4,Male,'> 60','Some college or Associate degree','$150,000+'
3306623144,Intermediate,Some,3,5,4,5,4,5,5,4,5,4,4,4,3,Male,45-60,'Some college or Associate degree','$150,000+'
3306406509,Intermediate,Some,2,4,3,4,4,5,4,3,3,4,5,5,2,Female,'> 60','Bachelor degree','$150,000+'
3308531017,Novice,Some,3,4,4,3,4,4,4,4,5,3,3,4,3,Female,'> 60','Graduate degree','$150,000+'
3308625999,Novice,'Not much',3,2,3,4,3,4,2,4,4,4,2,4,3,Male,45-60,'Graduate degree','$150,000+'
3306463953,Intermediate,'A lot',3,4,4,4,4,5,4,4,4,4,5,4,3,Male,45-60,'Some college or Associate degree','$150,000+'
3308446728,Intermediate,Some,3,5,4,4,5,4,3,4,5,4,3,4,4,Female,'> 60','Bachelor degree','$150,000+'
3308750030,Intermediate,'Not much',4,5,4,2,5,5,5,4,4,3,3,4,4,Male,18-29,'Some college or Associate degree','$150,000+'
3308596647,Intermediate,'A lot',2,5,2,4,5,5,4,4,4,5,4,4,3,Female,'> 60','Graduate degree','$150,000+'
3306465011,Novice,Some,3,3,3,3,5,4,3,3,5,4,4,4,3,Female,'> 60','Bachelor degree','$150,000+'
3308382513,Advanced,Some,3,2,4,2,4,4,2,1,4,2,3,3,4,Male,30-44,'Graduate degree','$150,000+'
3308495050,Intermediate,Some,1,3,3,2,5,4,4,4,2,4,4,4,3,Male,45-60,'Graduate degree','$150,000+'
3306427828,Intermediate,Some,2,3,3,2,4,2,4,4,4,3,2,1,2,Female,18-29,'Some college or Associate degree','$150,000+'
3306430769,Novice,'Not much',2,5,4,4,4,4,4,4,4,4,3,3,3,Male,'> 60','Graduate degree','$150,000+'
3306445236,Novice,'Not much',3,2,3,3,4,3,4,4,4,3,4,4,3,Female,'> 60','Some college or Associate degree','$150,000+'
3308272594,Novice,'A lot',3,4,3,3,5,3,4,4,4,2,4,3,3,Male,'> 60','Graduate degree','$150,000+'
3306981865,Intermediate,Some,3,4,3,4,4,5,5,4,4,4,3,4,3,Male,45-60,'Some college or Associate degree','$150,000+'
3308327461,Novice,'Not much',2,5,2,5,5,4,4,4,3,3,2,3,3,Male,30-44,'Graduate degree','$150,000+'
3308513693,Intermediate,Some,2,5,5,5,5,4,5,3,3,3,4,3,3,Female,30-44,'Graduate degree','$150,000+'
3308337377,Intermediate,'A lot',4,4,4,4,5,5,5,3,4,4,4,5,4,Male,30-44,'Bachelor degree','$150,000+'
3306496115,Advanced,Some,3,5,3,4,5,3,5,5,5,3,1,4,2,Female,30-44,'Bachelor degree','$150,000+'
3307381565,Novice,'Not at all',3,4,3,4,5,2,5,4,5,3,4,4,3,Male,18-29,'Some college or Associate degree','$150,000+'
3306421713,Intermediate,Some,2,3,4,4,4,4,3,3,4,4,4,4,3,Female,30-44,'Bachelor degree','$150,000+'
3308749256,Intermediate,'A lot',2,5,3,4,4,4,3,4,3,3,4,3,1,Female,45-60,'Some college or Associate degree','$150,000+'
3306402160,Intermediate,Some,3,4,3,4,4,3,4,3,4,2,4,3,3,Female,'> 60','Graduate degree','$150,000+'
3306424409,Intermediate,Some,3,3,3,3,4,4,3,3,4,4,2,3,3,Male,'> 60','Bachelor degree','$150,000+'
3308599533,Novice,Some,3,3,4,4,5,4,3,4,4,4,3,3,4,Male,'> 60','Graduate degree','$150,000+'
3306451836,Intermediate,Some,4,4,5,5,5,2,4,5,3,5,4,3,4,Male,'> 60','Graduate degree','$150,000+'
3306990114,Intermediate,'A lot',3,4,5,4,3,5,4,4,3,3,4,4,3,Male,18-29,'Some college or Associate degree','$150,000+'
3306400635,Intermediate,Some,4,5,4,3,5,4,4,4,5,5,4,5,3,Male,'> 60','Graduate degree','$150,000+'
3308581525,Advanced,'A lot',2,4,3,4,4,5,4,4,4,5,4,5,3,Male,'> 60','Graduate degree','$150,000+'
3306400096,Intermediate,Some,4,3,4,3,4,3,4,3,5,4,3,3,3,Male,'> 60','Graduate degree','$150,000+'
3308552325,Advanced,'A lot',3,5,3,5,5,5,3,4,4,5,5,3,3,Male,45-60,'Bachelor degree','$150,000+'
3306461891,Intermediate,'A lot',3,3,3,5,4,3,4,4,3,4,3,4,3,Male,'> 60','Graduate degree','$150,000+'
